source_path,target_path,status_code,is_redirect,is_available
/charts/anutan.xls,/charts/anutan.xls,200,false,true
/charts/arabic_tunisian.xls,/charts/arabic_tunisian.xls,200,false,true
/charts/aragonese.xls,/charts/aragonese.xls,200,false,true
/charts/araki.xls,/charts/araki.xls,200,false,true
/charts/arabic_morocco.xls,/charts/arabic_morocco.xls,200,false,true
/charts/arakanese.xls,/charts/arakanese.xls,200,false,true
/charts/aranese.xls,/charts/aranese.xls,200,false,true
/charts/aramaic.xls,/charts/aramaic.xls,200,false,true
/charts/arawak.xls,/charts/arawak.xls,200,false,true
/charts/archi.xls,/charts/archi.xls,200,false,true
/charts/are.xls,/charts/are.xls,200,false,true
/charts/arikara.xls,/charts/arikara.xls,200,false,true
/charts/aringa.xls,/charts/aringa.xls,200,false,true
/charts/arabic_egyptian.xls,/charts/arabic_egyptian.xls,200,false,true
/charts/arhuaco.xls,/charts/arhuaco.xls,200,false,true
/charts/arabic_sudanese.xlsx,/charts/arabic_sudanese.xlsx,200,false,true
/charts/armenoturkish.xls,/charts/armenoturkish.xls,200,false,true
/charts/arosi.xls,/charts/arosi.xls,200,false,true
/charts/arvanitic.xls,/charts/arvanitic.xls,200,false,true
/charts/arta.xls,/charts/arta.xls,200,false,true
/charts/areare.xls,/charts/areare.xls,200,false,true
/charts/ashaninka.xls,/charts/ashaninka.xls,200,false,true
/charts/asheninka.xls,/charts/asheninka.xls,200,false,true
/charts/arrernte.xls,/charts/arrernte.xls,200,false,true
/charts/arwi.xls,/charts/arwi.xls,200,false,true
/charts/ateso.xls,/charts/ateso.xls,200,false,true
/charts/atayal.xls,/charts/atayal.xls,200,false,true
/charts/athpare.xls,/charts/athpare.xls,200,false,true
/charts/atlantean.xls,/charts/atlantean.xls,200,false,true
/charts/atikamekw.xls,/charts/atikamekw.xls,200,false,true
/charts/aromanian.xls,/charts/aromanian.xls,200,false,true
/charts/auhelawa.xls,/charts/auhelawa.xls,200,false,true
/charts/ariyaka.xls,/charts/ariyaka.xls,200,false,true
/charts/aurebesh.xlsx,/charts/aurebesh.xlsx,200,false,true
/charts/armenian.xls,/charts/armenian.xls,200,false,true
/charts/aushi.xlsx,/charts/aushi.xlsx,200,false,true
/charts/arapaho.xls,/charts/arapaho.xls,200,false,true
/charts/atong.xls,/charts/atong.xls,200,false,true
/charts/avava.xls,/charts/avava.xls,200,false,true
/charts/asturian.xls,/charts/asturian.xls,200,false,true
/charts/assamese.xls,/charts/assamese.xls,200,false,true
/charts/awapit.xls,/charts/awapit.xls,200,false,true
/charts/awara.xls,/charts/awara.xls,200,false,true
/charts/awing.xls,/charts/awing.xls,200,false,true
